Code;Code uniek;nr;Woningtype;Bouwperiode;Subtype;Pakket;Bewonersgedrag;EI_Berekening;Binnentemperatuur;Ventilatiecorrectie;Wisselstroom;Optimale regeling;AantalPersonen;TypeWoning;TypeDak;AantalOnzelfstandigeWooneenheden;Gebruiksoppervlak;KierDichting;Type;Orientatie;VoorverwarmingVentilatielucht;WTW;SerreLagen;BalkonBreedte;BalkonBeglazing;Type;Orientatie;VoorverwarmingVentilatielucht;WTW;SerreLagen;BalkonBreedte;BalkonBeglazing;Type;m2_beganegrond;Warmteweerstand;Begrenzing;Type;m2_hellenddak;Warmteweerstand;Begrenzing;Type;m2_platdak;Warmteweerstand;Begrenzing;Type;m2_zijgevel;Warmteweerstand;Begrenzing;Type;Oppervlak;Warmteweerstand;Begrenzing;Type;m2_enkelglasvoorachtergevel;Warmtedoorgang;Zontoetreding;Begrenzing;Orientatie;Type;m2_dubbelglasvoorachtergevel;Warmtedoorgang;Zontoetreding;Begrenzing;Orientatie;Type;m2_hrglasvoorachtergevel;Warmtedoorgang;Zontoetreding;Begrenzing;Orientatie;Type;m2_enkelzijgevel;Warmtedoorgang;Zontoetreding;Begrenzing;Orientatie;Type;m2_dubbelzijgevel;Warmtedoorgang;Zontoetreding;Begrenzing;Orientatie;Type;m2_hrzijgevel;Warmtedoorgang;Zontoetreding;Begrenzing;Orientatie;Type;Oppervlak;Warmtedoorgang;Zontoetreding;Begrenzing;Orientatie;Type;BinnenSchil;LeidingenOnverwarmdeRuimten;IsolatieLeidingenOnverwarmdeRuimten;IndividueleBemetering;Waakvlam;PreferentToestel;OpwekkingsrendementPreferentToestel;PreferentToestelVermogen;TypeBijstook;Temperatuurniveau;RatioWKK;PreferentToestel;OpwekkingsrendementPreferentToestel;NietPreferentToestel;PreferentToestelVermogen ;NietPreferentToestelVermogen ;PompVermogen;PompRegeling;AantalAangeslotenZelfstandigeWoningen;Temperatuurniveau;Toestel;OpwekkingsrendementToestel;doucheWTW;HRww;Keukenboiler;Bad;BeperkteLeidingLengte;Circulatieleiding;IsolatieCirculatieLeiding;Voorziening;TypeWTW;RendementWTW;Aanwezig;Type;Zonnekeurlabel;OppervlakteCollectieveZonneboiler;Helling;Orientatie;Aanwezig;Type;Oppervlak;Wattpiekvermogen;Helling;Orientatie;EI;prim_TOTAAL;prim_RV;prim_TAP;prim_HULP;prim_LICHT;m3_gas;kWh_elek;kg_CO2;Code;Aantal foute codes: 0
16113;1;4;vrijstaande woning;1992-2005;vrijstaand;oorspronkelijk;conform energielabel;TRUE;18;1;TRUE;FALSE;3,2;1;1;0;172;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;104;2,53;3;2;120,81;2,53;1;2;17,4;2,53;1;3;150,9;2,53;1;3;0;2,53;1;1;0;5,2;0,8;1;3;1;39,6;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;4;3,5;0;1;1;1;TRUE;TRUE;FALSE;TRUE;FALSE;5;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;2;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;1,34;105520;72738;14159;9097;9526;2471;2018;5540;16113;TRUE
16123;1;4;vrijstaande woning;1992-2005;vrijstaand;huidig;conform energielabel;TRUE;18;1;TRUE;FALSE;3,2;1;1;0;172;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;104;2,53;3;2;120,81;2,53;1;2;17,4;2,53;1;3;150,9;2,53;1;3;0;0;1;1;0;5,2;0,8;1;1;1;18,14;2,9;0,7;1;3;1;21,46;1,8;0,6;1;3;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;4;3,5;0;1;1;1;TRUE;TRUE;FALSE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;2;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;1,22;96624;63842;14159;9097;9526;2218;2018;5090;16123;TRUE
16133;1;4;vrijstaande woning;1992-2005;vrijstaand;besparingspakket;conform energielabel;TRUE;18;1;TRUE;FALSE;3,2;1;1;0;172;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;104;2,53;3;2;120,81;2,53;1;2;17,4;2,53;1;3;150,9;2,53;1;3;0;2,53;1;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;39,6;1,8;0,6;1;3;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;4;2;0;1;1;1;TRUE;TRUE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;2;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;1,13;89148;56366;14159;9097;9526;2005;2018;4711;16133;TRUE
16143;1;4;vrijstaande woning;1992-2005;vrijstaand;besparingspakket extra;conform energielabel;TRUE;18;1;TRUE;FALSE;3,2;1;1;0;172;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;104;2,53;3;2;120,81;2,53;1;2;17,4;2,53;1;3;150,9;2,53;1;3;0;2,53;1;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;39,6;1,8;0,6;1;3;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;4;2;0;1;1;1;TRUE;TRUE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;2;1;0;TRUE;3;FALSE;0;4;5;TRUE;1;15;;4;5;0,89;70230;56366;7814;9097;9526;1825;2018;3619;16143;TRUE
16112;1;4;vrijstaande woning;1992-2005;vrijstaand;oorspronkelijk;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;3,2;1;1;0;172;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;104;2,53;3;2;120,81;2,53;1;2;17,4;2,53;1;3;150,9;2,53;1;3;0;2,53;1;1;0;5,2;0,8;1;1;1;39,6;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;4;3,5;0;1;1;1;TRUE;TRUE;FALSE;TRUE;FALSE;5;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;2;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;1,17;92244;59462;14159;9097;9526;2093;2018;4868;16112;TRUE
16122;1;4;vrijstaande woning;1992-2005;vrijstaand;huidig;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;3,2;1;1;0;172;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;104;2,53;3;2;120,81;2,53;1;2;17,4;2,53;1;3;150,9;2,53;1;3;0;0;1;1;0;5,2;0,8;1;1;1;18,14;2,9;0,7;1;3;1;21,46;1,8;0,6;1;3;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;4;3,5;0;1;1;1;TRUE;TRUE;FALSE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;2;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;1,08;84800;52018;14159;9097;9526;1882;2018;4491;16122;TRUE
16132;1;4;vrijstaande woning;1992-2005;vrijstaand;besparingspakket;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;3,2;1;1;0;172;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;104;2,53;3;2;120,81;2,53;1;2;17,4;2,53;1;3;150,9;2,53;1;3;0;2,53;1;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;39,6;1,8;0,6;1;3;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;4;2;0;1;1;1;TRUE;TRUE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;2;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;1;78470;45688;14159;9097;9526;1702;2018;4171;16132;TRUE
16142;1;4;vrijstaande woning;1992-2005;vrijstaand;besparingspakket extra;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;3,2;1;1;0;172;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;104;2,53;3;2;120,81;2,53;1;2;17,4;2,53;1;3;150,9;2,53;1;3;0;2,53;1;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;39,6;1,8;0,6;1;3;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;4;2;0;1;1;1;TRUE;TRUE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;2;1;0;TRUE;3;FALSE;0;4;5;TRUE;1;15;;4;5;0,76;59552;45688;7814;9097;9526;1521;2018;3079;16142;TRUE
22213;1;5;2 onder 1 kap woning;1945-1964;2 onder 1 kap;oorspronkelijk;conform energielabel;TRUE;18;1;TRUE;FALSE;3;2;1;0;110;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;66;0,15;3;2;63,68;0,39;1;2;15,44;0,39;1;3;97,8;0,36;1;3;0;0,36;1;1;26;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,3;3,5;0;1;1;1;TRUE;TRUE;FALSE;TRUE;FALSE;3;;;1;3;;2;;1;0;0;0;FALSE;1;3;3;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;3,79;201453;173300;19245;2815;6092;5475;965;10291;22213;TRUE
22223;1;5;2 onder 1 kap woning;1945-1964;2 onder 1 kap;huidig;conform energielabel;TRUE;18;1;TRUE;FALSE;3;2;1;0;110;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;66;0,32;3;2;63,68;0,39;1;2;15,44;0,39;1;3;97,8;0,36;1;3;0;0;1;1;6,5;5,2;0,8;1;1;1;19,5;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,3;3,5;0;1;1;1;TRUE;TRUE;FALSE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;2,79;148217;125691;13718;2716;6092;3964;954;7596;22223;TRUE
22233;1;5;2 onder 1 kap woning;1945-1964;2 onder 1 kap;besparingspakket;conform energielabel;TRUE;18;1;TRUE;FALSE;3;2;1;0;110;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;66;2,53;3;2;63,68;2,53;1;2;15,44;2,53;1;3;97,8;2,53;1;3;0;2,53;1;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;26;1,8;0,6;1;3;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,3;2;0;1;1;1;TRUE;TRUE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;1,08;57518;34992;13718;2716;6092;1385;954;3005;22233;TRUE
22243;1;5;2 onder 1 kap woning;1945-1964;2 onder 1 kap;besparingspakket extra;conform energielabel;TRUE;18;1;TRUE;FALSE;3;2;1;0;110;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;66;2,53;3;2;63,68;2,53;1;2;15,44;2,53;1;3;97,8;2,53;1;3;0;2,53;1;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;26;1,8;0,6;1;3;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,3;2;0;1;1;1;TRUE;TRUE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;1;0;TRUE;3;FALSE;0;4;5;TRUE;1;15;;4;5;0,73;38726;34992;7498;2716;6092;1208;954;1920;22243;TRUE
22212;1;5;2 onder 1 kap woning;1945-1964;2 onder 1 kap;oorspronkelijk;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;3;2;1;0;110;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;66;0,15;3;2;63,68;0,39;1;2;15,44;0,39;1;3;97,8;0,36;1;3;0;0,36;1;1;26;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,3;3,5;0;1;1;1;TRUE;TRUE;FALSE;TRUE;FALSE;3;;;1;3;;2;;1;0;0;0;FALSE;1;3;3;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;3,41;181206;153054;19245;2815;6092;4899;965;9266;22212;TRUE
22222;1;5;2 onder 1 kap woning;1945-1964;2 onder 1 kap;huidig;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;3;2;1;0;110;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;66;0,32;3;2;63,68;0,39;1;2;15,44;0,39;1;3;97,8;0,36;1;3;0;0;1;1;6,5;5,2;0,8;1;1;1;19,5;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,3;3,5;0;1;1;1;TRUE;TRUE;FALSE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;2,45;130254;107728;13718;2716;6092;3453;954;6687;22222;TRUE
22232;1;5;2 onder 1 kap woning;1945-1964;2 onder 1 kap;besparingspakket;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;3;2;1;0;110;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;66;2,53;3;2;63,68;2,53;1;2;15,44;2,53;1;3;97,8;2,53;1;3;0;2,53;1;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;26;1,8;0,6;1;3;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,3;2;0;1;1;1;TRUE;TRUE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;0,96;50803;28277;13718;2716;6092;1194;954;2665;22232;TRUE
22242;1;5;2 onder 1 kap woning;1945-1964;2 onder 1 kap;besparingspakket extra;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;3;2;1;0;110;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;66;2,53;3;2;63,68;2,53;1;2;15,44;2,53;1;3;97,8;2,53;1;3;0;2,53;1;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;26;1,8;0,6;1;3;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,3;2;0;1;1;1;TRUE;TRUE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;1;0;TRUE;3;FALSE;0;4;5;TRUE;1;15;;4;5;0,61;32011;28277;7498;2716;6092;1017;954;1580;22242;TRUE
24213;1;6;2 onder 1 kap woning;1965-1974;2 onder 1 kap;oorspronkelijk;conform energielabel;TRUE;18;1;TRUE;FALSE;3;2;1;0;123;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;60;0,17;3;2;65,23;0,86;1;2;13,98;0,86;1;3;104,7;0,43;1;3;0;0,43;1;1;31,3;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;1,9;3,5;0;1;1;1;TRUE;TRUE;FALSE;TRUE;FALSE;3;;;1;3;;2;;1;0;0;0;FALSE;1;3;3;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;3,28;183942;155070;19245;2815;6812;4956;1043;9413;24213;TRUE
24223;1;6;2 onder 1 kap woning;1965-1974;2 onder 1 kap;huidig;conform energielabel;TRUE;18;1;TRUE;FALSE;3;2;1;0;123;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;60;0,17;3;2;65,23;0,86;1;2;13,98;0,86;1;3;104,7;0,43;1;3;0;0;1;1;6,73;5,2;0,8;1;1;1;24,57;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;1,9;3,5;0;1;1;1;TRUE;TRUE;FALSE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;2,38;133274;109855;13718;2889;6812;3514;1051;6849;24223;TRUE
24233;1;6;2 onder 1 kap woning;1965-1974;2 onder 1 kap;besparingspakket;conform energielabel;TRUE;18;1;TRUE;FALSE;3;2;1;0;123;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;60;2,53;3;2;65,23;2,53;1;2;13,98;2,53;1;3;104,7;2,53;1;3;0;2,53;1;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;31,3;1,8;0,6;1;3;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;1,9;2;0;1;1;1;TRUE;TRUE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;1,08;60383;36964;13718;2889;6812;1441;1051;3160;24233;TRUE
24243;1;6;2 onder 1 kap woning;1965-1974;2 onder 1 kap;besparingspakket extra;conform energielabel;TRUE;18;1;TRUE;FALSE;3;2;1;0;123;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;60;2,53;3;2;65,23;2,53;1;2;13,98;2,53;1;3;104,7;2,53;1;3;0;2,53;1;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;31,3;1,8;0,6;1;3;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;1,9;2;0;1;1;1;TRUE;TRUE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;1;0;TRUE;3;FALSE;0;4;5;TRUE;1;15;;4;5;0,75;41590;36964;7498;2889;6812;1264;1051;2074;24243;TRUE
24212;1;6;2 onder 1 kap woning;1965-1974;2 onder 1 kap;oorspronkelijk;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;3;2;1;0;123;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;60;0,17;3;2;65,23;0,86;1;2;13,98;0,86;1;3;104,7;0,43;1;3;0;0,43;1;1;31,3;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;1,9;3,5;0;1;1;1;TRUE;TRUE;FALSE;TRUE;FALSE;3;;;1;3;;2;;1;0;0;0;FALSE;1;3;3;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;2,97;166250;137378;19245;2815;6812;4453;1043;8517;24212;TRUE
24222;1;6;2 onder 1 kap woning;1965-1974;2 onder 1 kap;huidig;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;3;2;1;0;123;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;60;0,17;3;2;65,23;0,86;1;2;13,98;0,86;1;3;104,7;0,43;1;3;0;0;1;1;6,73;5,2;0,8;1;1;1;24,57;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;1,9;3,5;0;1;1;1;TRUE;TRUE;FALSE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;2,09;116816;93397;13718;2889;6812;3046;1051;6016;24222;TRUE
24232;1;6;2 onder 1 kap woning;1965-1974;2 onder 1 kap;besparingspakket;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;3;2;1;0;123;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;60;2,53;3;2;65,23;2,53;1;2;13,98;2,53;1;3;104,7;2,53;1;3;0;2,53;1;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;31,3;1,8;0,6;1;3;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;1,9;2;0;1;1;1;TRUE;TRUE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;0,95;53083;29664;13718;2889;6812;1233;1051;2790;24232;TRUE
24242;1;6;2 onder 1 kap woning;1965-1974;2 onder 1 kap;besparingspakket extra;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;3;2;1;0;123;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;60;2,53;3;2;65,23;2,53;1;2;13,98;2,53;1;3;104,7;2,53;1;3;0;2,53;1;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;31,3;1,8;0,6;1;3;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;1,9;2;0;1;1;1;TRUE;TRUE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;1;0;TRUE;3;FALSE;0;4;5;TRUE;1;15;;4;5;0,62;34291;29664;7498;2889;6812;1057;1051;1705;24242;TRUE
25213;1;7;2 onder 1 kap woning;1975-1991;2 onder 1 kap;oorspronkelijk;conform energielabel;TRUE;18;1;TRUE;FALSE;3;2;1;0;123;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;66;1,3;3;2;73,4;1,3;1;2;16,86;1,3;1;3;96,6;1,3;1;3;0;1,3;1;1;13,2;5,2;0,8;1;3;1;13,2;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;1,9;3,5;0;1;1;1;TRUE;TRUE;FALSE;TRUE;FALSE;4;;;1;3;;2;;1;0;0;0;FALSE;1;3;4;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;1,89;106226;82256;14905;2253;6812;2763;982;5473;25213;TRUE
25223;1;7;2 onder 1 kap woning;1975-1991;2 onder 1 kap;huidig;conform energielabel;TRUE;18;1;TRUE;FALSE;3;2;1;0;123;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;66;1,3;3;2;73,4;1,3;1;2;16,86;1,3;1;3;96,6;1,3;1;3;0;0;1;1;3,44;5,2;0,8;1;1;1;22,96;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;1,9;3,5;0;1;1;1;TRUE;TRUE;FALSE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;1,56;87804;64385;13718;2889;6812;2221;1051;4548;25223;TRUE
25233;1;7;2 onder 1 kap woning;1975-1991;2 onder 1 kap;besparingspakket;conform energielabel;TRUE;18;1;TRUE;FALSE;3;2;1;0;123;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;66;2,53;3;2;73,4;2,53;1;2;16,86;2,53;1;3;96,6;2,53;1;3;0;2,53;1;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;26,4;1,8;0,6;1;3;1;0;5,2;0,8;1;1;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;1,9;2;0;1;1;1;TRUE;TRUE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;1,07;60220;36801;13718;2889;6812;1436;1051;3152;25233;TRUE
